	tokens	surprisal
58430	see	3.1459345110037833
58431	Jesus	2.0248513958353276
58432	who	4.101306270687713
58433	he	0.7279980557597242
58434	was	3.7954061705430138
58435	and	4.3371996293272534
58436	could	7.088656566729831
58437	not	6.418328641421856
58438	for	11.113692582825028
58439	the	0.4780422325386886
58440	press	11.640132367556136
58441	because	3.230835284446976
58442	he	1.256880458148507
58443	was	5.6083089265678066
58444	little	10.581889135995377
58445	of	4.914429155851048
58446	stature	16.346928179848213
58447	And	0.956072748358487
58448	he	1.8856406265089047
58449	ran	7.928903489007781
58450	before	11.518076065002427
58451	and	0.09198686330455592
58452	climbed	4.376433154403588
58453	up	3.8560835710731
58454	into	2.0686218789910886
58455	a	0.3686135371097194
58456	sycomore	40.65856417743506
58457	tree	8.507882273395253
58458	to	0.0684925661735011
58459	see	1.6130275317290124
58460	him	1.5564135667441585
58461	for	12.858140609231244
58462	he	1.3371302144985755
58463	was	4.304069244326971
58464	to	0.2928549125026531
58465	pass	5.425785534777557
58466	that	3.299747093571031
58467	way	5.9047185642401905
58468	And	0.44061660733157326
58469	when	0.8929550532920018
58470	Jesus	3.2584566874672216
58471	came	1.1635356333523699
58472	to	0.4709455462261403
58473	the	3.397412354864017
58474	place	7.2297984831362765
58475	he	0.8484267380260686
58476	looked	5.459223373426275
58477	up	2.7620280202571057
58478	and	1.2098656158803838
58479	saw	5.000054691519619
58480	him	3.1554655677892307
58481	and	0.1563951769316133
58482	said	0.5804736070178603
58483	unto	2.5110627605293567
58484	him	0.9669721242849794
58485	Zacchaeus	0.0073339135329717935
58486	make	7.431513487128034
58487	haste	1.0671360411974191
58488	and	0.1746704465482117
58489	come	4.439908491980332
58490	down	1.5744246204509875
58491	for	9.08656617668696
58492	to	16.341410191403487
58493	day	7.784193603542842
58494	I	5.000724572848126
58495	must	6.016089273063937
58496	abide	9.631251498063495
58497	at	3.89264386310161
58498	thy	16.084954651179295
58499	house	6.929643987989645
58500	And	1.7544625257642836
58501	he	2.178458872063701
58502	made	1.665035126030485
58503	haste	1.1386156104424654
58504	and	1.1988170089365637
58505	came	3.084475802290825
58506	down	1.356238912886418
58507	and	0.20936752734201605
58508	received	10.931485419536289
58509	him	2.691232007997116
58510	joyfully	6.287648721965379
58511	And	0.352842771052099
58512	when	1.0750509811849092
58513	they	5.202442066301025
58514	saw	3.5466646764477354
58515	it	3.4792814591658043
58516	they	1.8652656764308428
58517	all	7.6406146344303085
58518	murmured	23.575321108708643
58519	saying	5.021374107701772
58520	That	7.454789458237523
58521	he	1.9528659341180161
58522	was	3.928261877791223
58523	gone	11.886687524254771
58524	to	0.3915391854975517
58525	be	6.106461730483539
58526	guest	19.61177836240108
58527	with	3.8989793901252976
58528	a	1.0096640983871819
58529	man	2.244820844742734
58530	that	5.078734077561284
58531	is	4.904328213455745
58532	a	0.5541898453030827
58533	sinner	15.771210547170348
58534	And	1.2256234200714677
58535	Zacchaeus	0.005937367923577333
58536	stood	9.302363303999726
58537	and	0.5706370632195128
58538	said	0.16392767950003118
58539	unto	2.8398092678655975
58540	the	0.604562486528391
58541	Lord	7.58906982717174
58542	Behold	2.8447638338815495
58543	Lord	8.691591388551608
58544	the	6.27716881398105
58545	half	8.675397509910285
58546	of	0.11930844823652237
58547	my	6.769133427564221
58548	goods	12.4586264808371
58549	I	4.735591190425487
58550	give	7.92805537896593
58551	to	0.37154199981159575
58552	the	0.1849749306824445
58553	poor	9.859326537477225
58554	and	1.5963662617853298
58555	if	2.0521693092163815
58556	I	0.5126600538337434
58557	have	1.1281949437859509
58558	taken	2.5734046925182827
58559	any	5.467548828498211
58560	thing	11.107244403036866
58561	from	3.7208760356355612
58562	any	6.279271441569954
58563	man	5.193158857025379
58564	by	3.029514547829532
58565	false	9.764606123998233
58566	accusation	11.059896406066098
58567	I	2.3869708082583276
58568	restore	17.308047271929034
58569	him	3.578773541274407
58570	fourfold	15.016186707791569
58571	And	1.202543983702471
58572	Jesus	1.4127323665475988
58573	said	0.46243818982500623
58574	unto	0.7122145013341472
58575	him	0.46008167675752687
58576	This	6.775576076435802
58577	day	5.326196972887672
58578	is	7.898740806065056
58579	salvation	18.784496327572132
58580	come	8.243142794487627
58581	to	1.3682253370699284
58582	this	8.419841281601094
58583	house	9.919772066166326
58584	forsomuch	43.699745450354065
58585	as	8.427314112171668
58586	he	0.5136538745503895
58587	also	6.202106977018919
58588	is	5.402346814039595
58589	a	3.0537155982686137
58590	son	5.045259661284283
58591	of	0.27093372647126696
58592	Abraham	9.451106144427731
58593	None	None
58594	None	None
58595	None	None
58596	None	None
58597	None	None
58598	None	None
58599	None	None
58600	None	None
58601	None	None
58602	None	None
58603	None	None
58604	None	None
58605	None	None
58606	None	None
58607	None	None
58608	None	None
58609	None	None
58610	None	None
58611	None	None
58612	None	None
58613	None	None
58614	None	None
58615	None	None
58616	None	None
58617	None	None
58618	None	None
58619	None	None
58620	None	None
58621	None	None
58622	None	None
58623	None	None
58624	None	None
58625	None	None
58626	None	None
58627	None	None
58628	None	None
58629	None	None
58630	None	None
58631	None	None
58632	None	None
58633	None	None
58634	None	None
58635	None	None
58636	None	None
58637	None	None
58638	None	None
58639	None	None
58640	None	None
58641	None	None
58642	None	None
58643	None	None
58644	None	None
58645	None	None
58646	None	None
58647	None	None
58648	None	None
58649	None	None
58650	None	None
58651	None	None
58652	None	None
58653	None	None
58654	None	None
58655	None	None
58656	None	None
58657	None	None
58658	None	None
58659	None	None
58660	None	None
58661	None	None
58662	None	None
58663	None	None
58664	None	None
58665	None	None
58666	None	None
58667	None	None
58668	None	None
58669	None	None
58670	None	None
58671	None	None
58672	None	None
58673	None	None
58674	None	None
58675	None	None
58676	None	None
58677	None	None
58678	None	None
58679	None	None
58680	None	None
58681	None	None
58682	None	None
58683	None	None
58684	None	None
58685	None	None
58686	None	None
58687	None	None
58688	None	None
58689	None	None
58690	None	None
58691	None	None
58692	None	None
58693	None	None
58694	None	None
58695	None	None
58696	None	None
58697	None	None
58698	None	None
58699	None	None
58700	None	None
58701	None	None
58702	None	None
58703	None	None
58704	None	None
58705	None	None
58706	None	None
58707	None	None
58708	None	None
58709	None	None
58710	None	None
58711	None	None
58712	None	None
58713	None	None
58714	None	None
58715	None	None
58716	None	None
58717	None	None
58718	None	None
58719	None	None
58720	None	None
58721	None	None
58722	None	None
58723	None	None
58724	None	None
58725	None	None
58726	None	None
58727	None	None
58728	None	None
58729	None	None
58730	None	None
58731	None	None
58732	None	None
58733	None	None
58734	None	None
58735	None	None
58736	None	None
58737	None	None
58738	None	None
58739	None	None
58740	None	None
58741	None	None
58742	None	None
58743	None	None
58744	None	None
58745	None	None
58746	None	None
58747	None	None
58748	None	None
58749	None	None
58750	None	None
58751	None	None
58752	None	None
58753	None	None
58754	None	None
58755	None	None
58756	None	None
58757	None	None
58758	None	None
58759	None	None
58760	None	None
58761	None	None
58762	None	None
58763	None	None
58764	None	None
58765	None	None
58766	None	None
58767	None	None
58768	None	None
58769	None	None
58770	None	None
58771	None	None
58772	None	None
58773	None	None
58774	None	None
58775	None	None
58776	None	None
58777	None	None
58778	None	None
58779	None	None
58780	None	None
58781	None	None
58782	None	None
58783	None	None
58784	None	None
58785	None	None
58786	None	None
58787	None	None
58788	None	None
58789	None	None
58790	None	None
58791	None	None
58792	None	None
58793	None	None
58794	None	None
58795	None	None
58796	None	None
58797	None	None
58798	None	None
58799	None	None
58800	None	None
58801	None	None
58802	None	None
58803	None	None
58804	None	None
58805	None	None
58806	None	None
58807	None	None
58808	None	None
58809	None	None
58810	None	None
58811	None	None
58812	None	None
58813	None	None
58814	None	None
58815	None	None
58816	None	None
58817	None	None
58818	None	None
58819	None	None
58820	None	None
58821	None	None
58822	None	None
58823	None	None
58824	None	None
58825	None	None
58826	None	None
58827	None	None
58828	None	None
58829	None	None
58830	None	None
58831	None	None
58832	None	None
58833	None	None
58834	None	None
58835	None	None
58836	None	None
58837	None	None
58838	None	None
58839	None	None
58840	None	None
58841	None	None
58842	None	None
58843	None	None
58844	None	None
58845	None	None
58846	None	None
58847	None	None
58848	None	None
58849	None	None
58850	None	None
58851	None	None
58852	None	None
58853	None	None
58854	None	None
58855	None	None
58856	None	None
58857	None	None
58858	None	None
58859	None	None
58860	None	None
58861	None	None
58862	None	None
58863	None	None
58864	None	None
58865	None	None
58866	None	None
58867	None	None
58868	None	None
58869	None	None
58870	None	None
58871	None	None
58872	None	None
58873	None	None
58874	None	None
58875	None	None
58876	None	None
58877	None	None
58878	None	None
58879	None	None
58880	None	None
58881	None	None
58882	None	None
58883	None	None
58884	None	None
58885	None	None
58886	None	None
58887	None	None
58888	None	None
58889	None	None
58890	None	None
58891	None	None
58892	None	None
58893	None	None
58894	None	None
58895	None	None
58896	None	None
58897	None	None
58898	None	None
58899	None	None
58900	None	None
58901	None	None
58902	None	None
58903	None	None
58904	None	None
58905	None	None
58906	None	None
58907	None	None
58908	None	None
58909	None	None
58910	None	None
58911	None	None
58912	None	None
58913	None	None
58914	None	None
58915	None	None
58916	None	None
58917	None	None
58918	None	None
58919	None	None
58920	None	None
58921	None	None
58922	None	None
58923	None	None
58924	None	None
58925	None	None
58926	None	None
58927	None	None
58928	None	None
58929	None	None
58930	None	None
58931	None	None
58932	None	None
58933	None	None
58934	None	None
58935	None	None
58936	None	None
58937	None	None
58938	None	None
58939	None	None
58940	None	None
58941	None	None
58942	None	None
58943	None	None
58944	None	None
58945	None	None
58946	None	None
58947	None	None
58948	None	None
58949	None	None
58950	None	None
58951	None	None
58952	None	None
58953	None	None
58954	None	None
58955	None	None
58956	None	None
58957	None	None
58958	None	None
58959	None	None
58960	None	None
58961	None	None
58962	None	None
58963	None	None
58964	None	None
58965	None	None
58966	None	None
58967	None	None
58968	None	None
58969	None	None
58970	None	None
58971	None	None
58972	None	None
58973	None	None
58974	None	None
58975	None	None
58976	None	None
58977	None	None
58978	None	None
58979	None	None
58980	None	None
58981	None	None
58982	None	None
58983	None	None
58984	None	None
58985	None	None
58986	None	None
58987	None	None
58988	None	None
58989	None	None
58990	None	None
58991	None	None
58992	None	None
58993	None	None
58994	None	None
58995	None	None
58996	None	None
58997	None	None
58998	None	None
58999	None	None
59000	None	None
59001	None	None
59002	None	None
59003	None	None
59004	None	None
59005	None	None
59006	None	None
59007	None	None
59008	None	None
59009	None	None
59010	None	None
59011	None	None
59012	None	None
59013	None	None
59014	None	None
59015	None	None
59016	None	None
59017	None	None
59018	None	None
59019	None	None
59020	None	None
59021	None	None
59022	None	None
59023	None	None
59024	None	None
59025	None	None
59026	None	None
59027	None	None
59028	None	None
59029	None	None
59030	None	None
59031	None	None
59032	None	None
59033	None	None
59034	None	None
59035	None	None
59036	None	None
59037	None	None
59038	None	None
59039	None	None
59040	None	None
59041	None	None
59042	None	None
59043	None	None
59044	None	None
59045	None	None
59046	None	None
59047	None	None
59048	None	None
59049	None	None
59050	None	None
59051	None	None
59052	None	None
59053	None	None
59054	None	None
59055	None	None
59056	None	None
59057	None	None
59058	None	None
59059	None	None
59060	None	None
59061	None	None
59062	None	None
59063	None	None
59064	None	None
59065	None	None
59066	None	None
59067	None	None
59068	None	None
59069	None	None
59070	None	None
59071	None	None
59072	None	None
59073	None	None
59074	None	None
59075	None	None
59076	None	None
59077	None	None
59078	None	None
59079	None	None
59080	None	None
59081	None	None
59082	None	None
59083	None	None
59084	None	None
59085	None	None
59086	None	None
59087	None	None
59088	None	None
59089	None	None
59090	None	None
59091	None	None
59092	None	None
59093	None	None
59094	None	None
59095	None	None
59096	None	None
59097	None	None
59098	None	None
59099	None	None
59100	None	None
59101	None	None
59102	None	None
59103	None	None
59104	None	None
59105	None	None
59106	None	None
59107	None	None
59108	None	None
59109	None	None
59110	None	None
59111	None	None
59112	None	None
59113	None	None
59114	None	None
59115	None	None
59116	None	None
59117	None	None
59118	None	None
59119	None	None
59120	None	None
59121	None	None
59122	None	None
59123	None	None
59124	None	None
59125	None	None
59126	None	None
59127	None	None
59128	None	None
59129	None	None
59130	None	None
59131	None	None
59132	None	None
59133	None	None
59134	None	None
59135	None	None
59136	None	None
59137	None	None
59138	None	None
59139	None	None
59140	None	None
59141	None	None
59142	None	None
59143	None	None
59144	None	None
59145	None	None
59146	None	None
59147	None	None
59148	None	None
59149	None	None
59150	None	None
59151	None	None
59152	None	None
59153	None	None
59154	None	None
59155	None	None
59156	None	None
59157	None	None
59158	None	None
59159	None	None
59160	None	None
59161	None	None
59162	None	None
59163	None	None
59164	None	None
59165	None	None
59166	None	None
59167	None	None
59168	None	None
59169	None	None
59170	None	None
59171	None	None
59172	None	None
59173	None	None
59174	None	None
59175	None	None
59176	None	None
59177	None	None
59178	None	None
59179	None	None
59180	None	None
59181	None	None
59182	None	None
59183	None	None
59184	None	None
59185	None	None
59186	None	None
59187	None	None
59188	None	None
59189	None	None
59190	None	None
59191	None	None
59192	None	None
59193	None	None
59194	None	None
59195	None	None
59196	None	None
59197	None	None
59198	None	None
59199	None	None
59200	None	None
59201	None	None
59202	None	None
59203	None	None
59204	None	None
59205	None	None
59206	None	None
59207	None	None
59208	None	None
59209	None	None
59210	None	None
59211	None	None
59212	None	None
59213	None	None
59214	None	None
59215	None	None
59216	None	None
59217	None	None
59218	None	None
59219	None	None
59220	None	None
59221	None	None
59222	None	None
59223	None	None
59224	None	None
59225	None	None
59226	None	None
59227	None	None
59228	None	None
59229	None	None
59230	None	None
59231	None	None
59232	None	None
59233	None	None
59234	None	None
59235	None	None
59236	None	None
59237	None	None
59238	None	None
59239	None	None
59240	None	None
59241	None	None
59242	None	None
59243	None	None
59244	None	None
59245	None	None
59246	None	None
59247	None	None
59248	None	None
59249	None	None
59250	None	None
59251	None	None
59252	None	None
59253	None	None
59254	None	None
59255	None	None
59256	None	None
59257	None	None
59258	None	None
59259	None	None
59260	None	None
59261	None	None
59262	None	None
59263	None	None
59264	None	None
59265	None	None
59266	None	None
59267	None	None
59268	None	None
59269	None	None
59270	None	None
59271	None	None
59272	None	None
59273	None	None
59274	None	None
59275	None	None
59276	None	None
59277	None	None
59278	None	None
59279	None	None
59280	None	None
59281	None	None
59282	None	None
59283	None	None
59284	None	None
59285	None	None
59286	None	None
59287	None	None
59288	None	None
59289	None	None
59290	None	None
59291	None	None
59292	None	None
59293	None	None
59294	None	None
59295	None	None
59296	None	None
59297	None	None
59298	None	None
59299	None	None
59300	None	None
59301	None	None
59302	None	None
59303	None	None
59304	None	None
59305	None	None
59306	None	None
59307	None	None
59308	None	None
59309	None	None
59310	None	None
59311	None	None
59312	None	None
59313	None	None
59314	None	None
59315	None	None
59316	None	None
59317	None	None
59318	None	None
59319	None	None
59320	None	None
59321	None	None
59322	None	None
59323	None	None
59324	None	None
59325	None	None
59326	None	None
59327	None	None
59328	None	None
59329	None	None
59330	None	None
59331	None	None
59332	None	None
59333	None	None
59334	None	None
59335	None	None
59336	None	None
59337	None	None
59338	None	None
59339	None	None
59340	None	None
59341	None	None
59342	None	None
59343	None	None
59344	None	None
59345	None	None
59346	None	None
59347	None	None
59348	None	None
59349	None	None
59350	None	None
59351	None	None
59352	None	None
59353	None	None
59354	None	None
59355	None	None
59356	None	None
59357	None	None
59358	None	None
59359	None	None
59360	None	None
59361	None	None
59362	None	None
59363	None	None
59364	None	None
59365	None	None
59366	None	None
59367	None	None
59368	None	None
59369	None	None
59370	None	None
59371	None	None
59372	None	None
59373	None	None
59374	None	None
59375	None	None
59376	None	None
59377	None	None
59378	None	None
59379	None	None
59380	None	None
59381	None	None
59382	None	None
59383	None	None
59384	None	None
59385	None	None
59386	None	None
59387	None	None
59388	None	None
59389	None	None
59390	None	None
59391	None	None
59392	None	None
59393	None	None
59394	None	None
59395	None	None
59396	None	None
59397	None	None
59398	None	None
59399	None	None
59400	None	None
59401	None	None
59402	None	None
59403	None	None
59404	None	None
59405	None	None
59406	None	None
59407	None	None
59408	None	None
59409	None	None
59410	None	None
59411	None	None
59412	None	None
59413	None	None
59414	None	None
59415	None	None
59416	None	None
59417	None	None
59418	None	None
59419	None	None
59420	None	None
59421	None	None
59422	None	None
59423	None	None
59424	None	None
59425	None	None
59426	None	None
59427	None	None
59428	None	None
59429	None	None
59430	None	None
59431	None	None
59432	None	None
59433	None	None
59434	None	None
59435	None	None
59436	None	None
59437	None	None
59438	None	None
59439	None	None
59440	None	None
59441	None	None
59442	None	None
59443	None	None
59444	None	None
59445	None	None
59446	None	None
59447	And	4.203885313507504
59448	it	3.775407682291911
59449	came	1.7602655707426385
59450	to	0.08009875899646708
59451	pass	12.244395393778255
59452	that	7.408363408863547
59453	on	6.148562329918527
59454	one	3.048805299738758
59455	of	0.05062307259005437
59456	those	2.3180947328967476
59457	days	3.6352138308091324
59458	as	4.129390421421078
59459	he	4.495340890048187
59460	taught	6.724317074048719
59461	the	0.327384100347927
59462	people	5.164479710796817
59463	in	2.2864177736822864
59464	the	0.7890212019944021
59465	temple	11.215474378869803
59466	and	4.42805158888805
59467	preached	9.378991138970221
59468	the	0.49300775533908214
59469	gospel	5.039758323317095
59470	the	1.0726372404703153
59471	chief	6.231960993681157
59472	priests	10.188182501803118
59473	and	1.0143333154815157
59474	the	0.8996801382084751
59475	scribes	1.7744877903440872
59476	came	5.883506590790907
59477	upon	7.156980094305708
59478	him	2.4368209547960316
59479	with	3.7432731537299104
59480	the	1.5458451917902019
59481	elders	9.947285861379196
59482	And	10.302395010698579
59483	spake	23.33932683866199
59484	unto	5.376807825903107
59485	him	4.867202521833728
59486	saying	8.335957836717705
59487	Tell	7.9957634146267305
59488	us	4.654585819201124
59489	by	4.796848136508522
59490	what	2.3789537896080946
59491	authority	17.631342480587026
59492	doest	29.214921324967538
59493	thou	14.303736980599977
59494	these	1.4134964408435853
59495	things	0.2295995404304731
59496	or	10.688005761293837
59497	who	6.143046427296792
59498	is	2.7419241389956484
59499	he	7.94742813513743
59500	that	5.800454651806499
59501	gave	5.71811354153553
59502	thee	15.20707976324384
59503	this	4.250847259474405
59504	authority	9.756264229653485
59505	And	1.8408734753822875
59506	he	2.792560515227214
59507	answered	4.2736414999045085
59508	and	1.3365010709036997
59509	said	0.6922463634747813
59510	unto	1.9130110184150562
59511	them	0.9846259555067597
59512	I	4.492691922172726
59513	will	2.884784378678062
59514	also	3.9546212668556344
59515	ask	5.75397315061515
59516	you	4.73676232499341
59517	one	4.281518860505951
59518	thing	6.3036198042349545
59519	and	3.74388347349239
59520	answer	10.797997873773284
59521	me	4.378461069839239
59522	The	0.28931325477190123
59523	baptism	11.692177031802911
59524	of	0.14122776958723274
59525	John	9.245225424790705
59526	was	11.860322191007056
59527	it	12.153898765454635
59528	from	0.8081181679426839
59529	heaven	3.6708700788677944
59530	or	7.481265574203481
59531	of	3.332993304727935
59532	men	5.190375219387347
59533	And	0.22114753189518252
59534	they	4.116290143260242
59535	reasoned	18.544975108853333
59536	with	6.854258588108978
59537	themselves	10.99248504667269
59538	saying	1.8041434768790332
59539	If	6.089625347935459
59540	we	1.915153017651282
59541	shall	4.391816030003539
59542	say	1.9218192163666423
59543	From	4.148943272198161
59544	heaven	3.4817871270649525
59545	he	5.286775444244079
59546	will	4.62463702890117
59547	say	0.6133618962512365
59548	Why	11.903322319682756
59549	then	14.114909900885845
59550	believed	12.449475365428722
59551	ye	9.474582901337781
59552	him	8.888966560123736
59553	not	7.27530942296559
59554	But	5.848288326191227
59555	and	4.6848355085389
59556	if	2.882555373120856
59557	we	0.5534411628735947
59558	say	5.64428315150823
59559	Of	6.892931420281002
59560	men	6.350453807070312
59561	all	5.206483409014085
59562	the	1.2474224297035286
59563	people	3.408710393373229
59564	will	6.310435439985735
59565	stone	17.37158917057296
59566	us	6.486051138867824
59567	for	13.238927063216844
59568	they	3.496480304188288
59569	be	9.231692887991338
59570	persuaded	11.356864391077002
59571	that	2.451033378039322
59572	John	3.9280342725893194
59573	was	0.22540635295842018
59574	a	1.1253120116768591
59575	prophet	5.30818855115254
59576	And	0.772724126014716
59577	they	3.5615771633161106
59578	answered	5.412498519099939
59579	that	4.887738205276182
59580	they	2.912721374045931
59581	could	1.8247332584954277
59582	not	0.5806030992065286
59583	tell	6.548293223014919
59584	whence	9.056335208837602
59585	it	3.104925586254851
59586	was	2.3885273396630953
59587	And	2.4788034723232313
59588	Jesus	8.194836621307491
59589	said	0.374508078632812
59590	unto	1.0430409443553887
59591	them	0.9364400099546847
59592	Neither	17.169042796002504
59593	tell	7.804865429558661
59594	I	15.238311821972133
59595	you	11.281008578585517
59596	by	7.206916880180791
59597	what	3.0903820002785904
59598	authority	16.320704398500297
59599	I	7.354259780886831
59600	do	9.004684407088122
59601	these	0.5140505876438756
59602	things	0.13576075870919457
59603	Then	9.741390550199414
59604	began	11.069374630307026
59605	he	7.803211945466199
59606	to	5.283431907438073
59607	speak	5.387647892743466
59608	to	0.3830410010726464
59609	the	0.4263211499904456
59610	people	4.093910469695043
59611	this	7.877247189637128
59612	parable	13.510949605239603
59613	A	2.156838971588825
59614	certain	8.761911506508042
59615	man	1.0448748829018273
59616	planted	7.897506987836637
59617	a	1.3276027150788772
59618	vineyard	0.920672088030735
59619	and	2.2149673638890683
59620	let	7.809748497293108
59621	it	1.4529192002075073
59622	forth	11.76932395560637
59623	to	5.492535483303367
59624	husbandmen	0.5539831635325985
59625	and	0.7885315503773717
59626	went	3.172296881811466
59627	into	3.7705414374810573
59628	a	1.9623627316274899
59629	far	10.96352116199671
59630	country	8.493315910571201
59631	for	0.0237998545129143
59632	a	0.016096229535767982
59633	long	0.879524005829123
59634	time	0.20696035356850923
59635	And	2.3427511238173753
59636	at	8.925296009038812
59637	the	3.934855411276066
59638	season	14.667786532499358
59639	he	0.9269118256012688
59640	sent	2.3005011484776965
59641	a	0.8064490729107536
59642	servant	9.216153273282412
59643	to	0.26112865268130875
59644	the	0.800279285561452
59645	husbandmen	0.793113330045564
59646	that	2.66676738168671
59647	they	3.642608409582036
59648	should	4.444292041292148
59649	give	6.612695874490658
59650	him	6.782355667473395
59651	of	8.775637168330974
59652	the	0.06524632267792806
59653	fruit	9.338067324859125
59654	of	1.180353557613004
59655	the	0.6133811028612699
59656	vine	4.237230205891919
59657	None	None
59658	None	None
59659	None	None
59660	None	None
59661	None	None
59662	None	None
59663	None	None
59664	None	None
59665	None	None
59666	None	None
59667	None	None
59668	None	None
59669	None	None
59670	None	None
59671	None	None
59672	None	None
59673	None	None
59674	None	None
59675	None	None
59676	None	None
59677	None	None
59678	None	None
59679	None	None
59680	None	None
59681	None	None
59682	None	None
59683	None	None
59684	None	None
59685	None	None
59686	None	None
59687	None	None
59688	None	None
59689	None	None
59690	None	None
59691	None	None
59692	None	None
59693	None	None
59694	None	None
59695	None	None
59696	None	None
59697	None	None
59698	None	None
59699	None	None
59700	None	None
59701	None	None
59702	None	None
59703	None	None
59704	None	None
59705	None	None
59706	None	None
59707	None	None
59708	None	None
59709	None	None
59710	None	None
59711	None	None
59712	None	None
59713	None	None
59714	None	None
59715	None	None
59716	None	None
59717	None	None
59718	None	None
59719	None	None
59720	None	None
59721	None	None
59722	None	None
59723	None	None
59724	None	None
59725	None	None
59726	None	None
59727	None	None
59728	None	None
59729	None	None
59730	None	None
59731	None	None
59732	None	None
59733	None	None
59734	None	None
59735	None	None
59736	None	None
59737	None	None
59738	None	None
59739	None	None
59740	None	None
59741	None	None
59742	None	None
59743	None	None
59744	None	None
59745	None	None
59746	None	None
59747	None	None
59748	None	None
59749	None	None
59750	None	None
59751	None	None
59752	None	None
59753	None	None
59754	None	None
59755	None	None
59756	None	None
59757	None	None
59758	None	None
59759	None	None
59760	None	None
59761	None	None
59762	None	None
59763	None	None
59764	None	None
59765	None	None
59766	None	None
59767	None	None
59768	None	None
59769	None	None
59770	None	None
59771	None	None
59772	None	None
59773	None	None
59774	None	None
59775	None	None
59776	None	None
59777	None	None
59778	None	None
59779	None	None
59780	None	None
59781	None	None
59782	None	None
59783	None	None
59784	None	None
59785	None	None
59786	None	None
59787	None	None
59788	None	None
59789	None	None
59790	None	None
59791	None	None
59792	None	None
59793	None	None
59794	None	None
59795	None	None
59796	None	None
59797	None	None
59798	None	None
59799	None	None
59800	None	None
59801	None	None
59802	None	None
59803	None	None
59804	None	None
59805	None	None
59806	None	None
59807	None	None
59808	None	None
59809	None	None
59810	None	None
59811	None	None
59812	None	None
59813	None	None
59814	None	None
59815	None	None
59816	None	None
59817	None	None
59818	None	None
59819	None	None
59820	None	None
59821	None	None
59822	None	None
59823	None	None
59824	None	None
59825	None	None
59826	None	None
59827	None	None
59828	None	None
59829	None	None
59830	None	None
59831	None	None
59832	None	None
59833	None	None
59834	None	None
59835	None	None
59836	None	None
59837	None	None
59838	None	None
59839	None	None
59840	None	None
59841	None	None
59842	None	None
59843	None	None
59844	None	None
59845	None	None
59846	None	None
59847	None	None
59848	None	None
59849	None	None
59850	None	None
59851	None	None
59852	None	None
59853	None	None
59854	None	None
59855	None	None
59856	None	None
59857	None	None
59858	None	None
59859	None	None
59860	None	None
59861	None	None
59862	None	None
59863	None	None
59864	None	None
59865	None	None
59866	None	None
59867	None	None
59868	None	None
59869	None	None
59870	None	None
59871	None	None
59872	None	None
59873	None	None
59874	None	None
59875	None	None
59876	None	None
59877	None	None
59878	None	None
59879	None	None
59880	None	None
59881	None	None
59882	None	None
59883	None	None
59884	None	None
59885	None	None
59886	None	None
59887	None	None
59888	None	None
59889	None	None
59890	None	None
59891	None	None
59892	None	None
59893	None	None
59894	None	None
59895	None	None
59896	None	None
59897	None	None
59898	None	None
59899	None	None
59900	None	None
59901	None	None
59902	None	None
59903	None	None
59904	None	None
59905	None	None
59906	None	None
59907	None	None
59908	None	None
59909	None	None
59910	None	None
59911	None	None
59912	None	None
59913	None	None
59914	None	None
59915	None	None
59916	None	None
59917	None	None
59918	None	None
59919	None	None
59920	None	None
59921	None	None
59922	None	None
59923	None	None
59924	None	None
59925	None	None
59926	None	None
59927	None	None
59928	None	None
59929	None	None
59930	None	None
59931	None	None
59932	None	None
59933	None	None
59934	None	None
59935	None	None
59936	None	None
59937	None	None
59938	None	None
59939	None	None
59940	None	None
59941	None	None
59942	None	None
59943	None	None
59944	None	None
59945	None	None
59946	None	None
59947	None	None
59948	None	None
59949	None	None
59950	None	None
59951	None	None
59952	None	None
59953	None	None
59954	None	None
59955	None	None
59956	None	None
59957	None	None
59958	None	None
59959	None	None
59960	None	None
59961	None	None
59962	None	None
59963	None	None
59964	None	None
59965	None	None
59966	None	None
59967	None	None
59968	None	None
59969	None	None
59970	None	None
59971	None	None
59972	None	None
59973	None	None
59974	None	None
59975	None	None
59976	None	None
59977	None	None
59978	None	None
59979	None	None
59980	None	None
59981	None	None
59982	None	None
59983	None	None
59984	None	None
59985	None	None
59986	None	None
59987	None	None
59988	None	None
59989	None	None
59990	None	None
59991	None	None
59992	None	None
59993	None	None
59994	None	None
59995	None	None
59996	None	None
59997	None	None
59998	None	None
59999	None	None
60000	None	None
60001	None	None
60002	None	None
60003	None	None
60004	None	None
60005	None	None
60006	None	None
60007	None	None
60008	None	None
60009	None	None
60010	None	None
60011	None	None
60012	None	None
60013	None	None
60014	None	None
60015	None	None
60016	None	None
60017	None	None
60018	None	None
60019	None	None
60020	None	None
60021	None	None
60022	None	None
60023	None	None
60024	None	None
60025	None	None
60026	None	None
60027	None	None
60028	None	None
60029	None	None
60030	None	None
60031	None	None
60032	None	None
60033	None	None
60034	None	None
60035	None	None
60036	None	None
60037	None	None
60038	None	None
60039	None	None
60040	None	None
60041	None	None
60042	None	None
60043	None	None
60044	None	None
60045	None	None
60046	None	None
60047	None	None
60048	None	None
60049	None	None
60050	None	None
60051	None	None
60052	None	None
60053	None	None
60054	None	None
60055	None	None
60056	None	None
60057	None	None
60058	None	None
60059	None	None
60060	None	None
60061	None	None
60062	None	None
60063	None	None
60064	None	None
